,package,folder,file,class_name,fun_name,self_candidate,num_ordinary_params,num_autoassign_params
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/core,crashhandler.py,CrashHandler,__init__,self,3,3
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/core/tests,tclass.py,C,__init__,self,0,1
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/core/tests,test_debugger.py,PdbTestInput,__init__,self,0,1
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/core/tests,test_hooks.py,Fail,__init__,self,0,1
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/core/tests,test_oinspect.py,SerialLiar,__init__,self,0,2
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/testing,ipunittest.py,Doc2UnitTester,__init__,self,0,1
0,IPython,/home/quimey/.local/lib/python3.9/site-packages/IPython/testing/tests,test_decorators.py,FooClass,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,unraisableexception.py,catch_unraisable_exception,_hook,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,threadexception.py,catch_threading_exception,_hook,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,junitxml.py,LogXML,__init__,self,1,6
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,cacheprovider.py,NFPlugin,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,capture.py,CaptureFixture,__init__,self,1,2
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,pytester.py,LineMatcher,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,stepwise.py,StepwisePlugin,__init__,self,0,1
1,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,stepwise.py,StepwisePlugin,pytest_sessionstart,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,fixtures.py,FixtureManager,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,_argcomplete.py,FastFilesCompleter,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,recwarn.py,WarningsChecker,__init__,self,2,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,python_api.py,RaisesContext,__init__,self,0,3
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest,terminal.py,TerminalReporter,__init__,self,1,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest/mark,structures.py,NodeKeywords,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest/mark,expression.py,Expression,__init__,self,0,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest/config,__init__.py,Config,__init__,self,0,2
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest/assertion,__init__.py,AssertionState,__init__,self,1,1
0,_pytest,/home/quimey/.local/lib/python3.9/site-packages/_pytest/assertion,rewrite.py,AssertionRewriter,__init__,self,0,3
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx,_utils.py,URLPattern,__init__,self,0,1
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx,_config.py,Proxy,__init__,self,0,3
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx,_client.py,StreamContextManager,__init__,self,0,6
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx,_multipart.py,MultipartStream,__init__,self,2,1
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx/_transports,wsgi.py,WSGITransport,__init__,self,0,4
0,httpx,/home/quimey/.local/lib/python3.9/site-packages/httpx/_transports,asgi.py,ASGITransport,__init__,self,0,4
0,websocket,/home/quimey/.local/lib/python3.9/site-packages/websocket,_app.py,WebSocketApp,__init__,self,2,12
0,websocket,/home/quimey/.local/lib/python3.9/site-packages/websocket,_socket.py,sock_opt,__init__,self,0,2
0,websocket,/home/quimey/.local/lib/python3.9/site-packages/websocket,_core.py,WebSocket,__init__,self,5,1
0,websocket,/home/quimey/.local/lib/python3.9/site-packages/websocket,_abnf.py,continuous_frame,__init__,self,0,2
0,websocket,/home/quimey/.local/lib/python3.9/site-packages/websocket,_handshake.py,handshake_response,__init__,self,0,3
0,mpmath,/home/quimey/.local/lib/python3.9/site-packages/mpmath,ctx_mp.py,PrecisionManager,__init__,self,0,4
0,mpmath,/home/quimey/.local/lib/python3.9/site-packages/mpmath/calculus,optimization.py,MDNewton,__init__,self,0,3
0,asteval,/home/quimey/.local/lib/python3.9/site-packages/asteval,asteval.py,Procedure,__init__,self,3,6
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm,dask.py,TqdmCallback,__init__,self,2,1
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm,keras.py,TqdmCallback,__init__,self,3,2
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm,tk.py,tqdm_tk,set_description_str,self,1,1
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm,std.py,tqdm,__init__,self,5,21
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm,_monitor.py,TMonitor,__init__,self,0,2
0,tqdm,/home/quimey/.local/lib/python3.9/site-packages/tqdm/contrib,logging.py,_TqdmLoggingHandler,__init__,self,0,1
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_sync,connection.py,SyncHTTPConnection,__init__,self,2,5
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_sync,http_proxy.py,SyncHTTPProxy,__init__,self,9,1
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_sync,http11.py,SyncHTTP11Connection,__init__,self,1,1
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_sync,http2.py,SyncHTTP2Stream,__init__,self,0,2
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_async,connection.py,AsyncHTTPConnection,__init__,self,2,5
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_async,http_proxy.py,AsyncHTTPProxy,__init__,self,9,1
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_async,http11.py,AsyncHTTP11Connection,__init__,self,1,1
0,httpcore,/home/quimey/.local/lib/python3.9/site-packages/httpcore/_async,http2.py,AsyncHTTP2Stream,__init__,self,0,2
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets,connection.py,Connection,__init__,self,1,3
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets,server.py,ServerConnection,__init__,self,5,1
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets,client.py,ClientConnection,__init__,self,5,2
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets/legacy,protocol.py,WebSocketCommonProtocol,__init__,self,5,9
1,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets/legacy,protocol.py,WebSocketCommonProtocol,connection_made,self,0,1
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets/legacy,client.py,Connect,__init__,self,14,2
0,websockets,/home/quimey/.local/lib/python3.9/site-packages/websockets/extensions,permessage_deflate.py,ServerPerMessageDeflateFactory,__init__,self,0,6
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach,sanitizer.py,BleachSanitizerFilter,__init__,self,2,2
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach,linkifier.py,LinkifyFilter,__init__,self,3,3
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib,_utils.py,BoundMethodDispatcher,__init__,self,0,2
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib,_ihatexml.py,InfosetFilter,__init__,self,0,6
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib,_tokenizer.py,HTMLTokenizer,__init__,self,1,1
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib,_inputstream.py,ContentAttrParser,__init__,self,0,1
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib/filters,sanitizer.py,Filter,__init__,self,1,10
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib/filters,base.py,Filter,__init__,self,0,1
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib/filters,inject_meta_charset.py,Filter,__init__,self,1,1
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib/filters,lint.py,Filter,__init__,self,1,1
0,bleach,/home/quimey/.local/lib/python3.9/site-packages/bleach/_vendor/html5lib/treebuilders,etree_lxml.py,TreeBuilder,__init__,self,1,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/compat/numpy,function.py,CompatValidator,__init__,self,0,4
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/util,_doctools.py,TablePlotter,__init__,self,0,3
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/util,_decorators.py,Appender,__init__,self,2,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/util,_depr_module.py,_DeprecatedModule,__init__,self,0,4
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests,test_register_accessor.py,MyAccessor,__init__,self,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io,pytables.py,Selection,__init__,self,0,4
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io,sql.py,SQLiteDatabase,__init__,self,0,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,style.py,Styler,__init__,self,2,7
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,style.py,Styler,set_precision,self,0,1
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,style.py,Styler,set_uuid,self,0,1
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,style.py,Styler,set_caption,self,0,1
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,style.py,Styler,set_na_rep,self,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,info.py,DataFrameTableBuilderVerbose,__init__,self,0,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,csvs.py,CSVFormatter,__init__,self,8,9
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,excel.py,ExcelFormatter,__init__,self,2,8
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,format.py,EngFormatter,__init__,self,0,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,string.py,StringFormatter,__init__,self,0,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/formats,latex.py,LatexFormatter,__init__,self,2,7
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/excel,_base.py,ExcelFile,__init__,self,1,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/io/sas,sas7bdat.py,SAS7BDATReader,__init__,self,1,7
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core,nanops.py,bottleneck_switch,__init__,self,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core,resample.py,TimeGrouper,__init__,self,6,7
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core,series.py,Series,__init__,self,5,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core,algorithms.py,SelectNFrame,__init__,self,3,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/groupby,grouper.py,Grouping,__init__,self,1,8
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/internals,concat.py,JoinUnit,__init__,self,0,3
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/reshape,concat.py,_Concatenator,__init__,self,3,7
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/reshape,reshape.py,_Unstacker,__init__,self,2,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/reshape,merge.py,_AsOfMerge,__init__,self,12,6
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/computation,scope.py,Scope,__init__,self,4,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/computation,ops.py,FuncNode,__init__,self,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/computation,pytables.py,TermValue,__init__,self,0,3
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/core/computation,expr.py,Expr,__init__,self,2,3
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/plotting/_matplotlib,boxplot.py,BoxPlot,__init__,self,1,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/plotting/_matplotlib,hist.py,KdePlot,__init__,self,1,2
0,blib2to3,/home/quimey/.local/lib/python3.9/site-packages/blib2to3,pytree.py,NegatedPattern,__init__,self,0,1
0,blib2to3,/home/quimey/.local/lib/python3.9/site-packages/blib2to3/pgen2,driver.py,Driver,__init__,self,0,2
0,blib2to3,/home/quimey/.local/lib/python3.9/site-packages/blib2to3/pgen2,parse.py,Parser,__init__,self,1,1
1,blib2to3,/home/quimey/.local/lib/python3.9/site-packages/blib2to3/pgen2,parse.py,Parser,setup,self,1,1
0,blib2to3,/home/quimey/.local/lib/python3.9/site-packages/blib2to3/pgen2,pgen.py,DFAState,__init__,self,1,1
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,bccache.py,MemcachedBytecodeCache,__init__,self,0,4
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,ext.py,_CommentFinder,__init__,self,0,2
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,optimizer.py,Optimizer,__init__,self,0,1
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,compiler.py,CodeGenerator,__init__,self,1,5
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,idtracking.py,FrameSymbolVisitor,__init__,self,0,1
0,jinja2,/home/quimey/.local/lib/python3.9/site-packages/jinja2,parser.py,Parser,__init__,self,2,3
0,msgpack,/home/quimey/.local/lib/python3.9/site-packages/msgpack,exceptions.py,ExtraData,__init__,self,0,2
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference,imports.py,Importer,__init__,self,2,2
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference,utils.py,PushBackIterator,__init__,self,0,1
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference,__init__.py,InferenceState,__init__,self,0,3
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/value,namespace.py,ImplicitNamespaceValue,__init__,self,1,2
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/value,module.py,ModuleValue,__init__,self,3,3
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/value,instance.py,InstanceArguments,__init__,self,1,1
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/compiled,value.py,CompiledValueFilter,__init__,self,1,2
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/compiled/subprocess,functions.py,ImplicitNSInfo,__init__,self,0,2
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/compiled/subprocess,__init__.py,AccessHandle,__init__,self,2,1
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/inference/gradual,base.py,BaseTypingInstance,__init__,self,3,1
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/api,helpers.py,CallDetails,__init__,self,2,1
0,jedi,/home/quimey/.local/lib/python3.9/site-packages/jedi/api,__init__.py,Interpreter,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/operators/expectations,cvar_expectation.py,CVaRExpectation,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/neural_networks,_pytorch_discriminator_net.py,DiscriminatorNet,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/neural_networks,quantum_generator.py,QuantumGenerator,__init__,self,5,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/multiclass_extensions,error_correcting_code.py,ErrorCorrectingCode,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/multiclass_extensions,multiclass_extension.py,MulticlassExtension,set_estimator,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_problems,univariate_problem.py,UnivariateProblem,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_problems,univariate_piecewise_linear_objective.py,UnivariatePiecewiseLinearObjective,__init__,self,8,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_models,gaussian_conditional_independence_model.py,GaussianConditionalIndependenceModel,__init__,self,2,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_models,multivariate_log_normal_distribution.py,MultivariateLogNormalDistribution,__init__,self,3,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_models,multivariate_normal_distribution.py,MultivariateNormalDistribution,__init__,self,3,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_models,univariate_variational_distribution.py,UnivariateVariationalDistribution,__init__,self,4,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/components/uncertainty_models,multivariate_variational_distribution.py,MultivariateVariationalDistribution,__init__,self,4,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/classifiers,vqc.py,VQC,__init__,self,10,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/classifiers/qsvm,_qsvm_multiclass.py,_QSVM_Multiclass,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/classifiers/qsvm,qsvm.py,QSVM,__init__,self,5,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/classifiers/sklearn_svm,_sklearn_svm_abc.py,_SklearnSVMABC,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/classifiers/sklearn_svm,_sklearn_svm_multiclass.py,_SklearnSVMMulticlass,__init__,self,4,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/amplitude_estimators,q_factory.py,QFactory,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/aqua/algorithms/amplitude_estimators,s_psi_0_reflection.py,SPsi0Factory,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler,instruction_durations.py,InstructionDurations,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler,runningpassmanager.py,ConditionalController,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler,passmanager.py,PassManager,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler,passmanager_config.py,PassManagerConfig,__init__,self,0,11
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler,coupling.py,CouplingMap,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/basis,decompose.py,Decompose,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/basis,ms_basis_decomposer.py,MSBasisDecomposer,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/basis,unroller.py,Unroller,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,consolidate_blocks.py,ConsolidateBlocks,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,optimize_1q_gates.py,Optimize1qGates,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,hoare_opt.py,HoareOptimizer,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,crosstalk_adaptive_schedule.py,CrosstalkAdaptiveSchedule,__init__,self,1,3
1,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,crosstalk_adaptive_schedule.py,CrosstalkAdaptiveSchedule,run,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization,template_optimization.py,TemplateOptimization,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization/template_matching,forward_match.py,ForwardMatch,__init__,self,3,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization/template_matching,template_substitution.py,TemplateSubstitution,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization/template_matching,backward_match.py,BackwardMatch,__init__,self,4,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization/template_matching,maximal_matches.py,MaximalMatches,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/optimization/template_matching,template_matching.py,TemplateMatching,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing,stochastic_swap.py,StochasticSwap,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing,layout_transformation.py,LayoutTransformation,__init__,self,2,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing,sabre_swap.py,SabreSwap,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing,lookahead_swap.py,LookaheadSwap,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing,basic_swap.py,BasicSwap,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/routing/algorithms,token_swapper.py,ApproximateTokenSwapper,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/utils,check_gate_direction.py,CheckGateDirection,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/utils,check_map.py,CheckMap,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/utils,gate_direction.py,GateDirection,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/utils,error.py,Error,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,full_ancilla_allocation.py,FullAncillaAllocation,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,set_layout.py,SetLayout,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,dense_layout.py,DenseLayout,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,layout_2q_distance.py,Layout2qDistance,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,trivial_layout.py,TrivialLayout,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,csp_layout.py,CSPLayout,__init__,self,0,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,noise_adaptive_layout.py,NoiseAdaptiveLayout,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/layout,sabre_layout.py,SabreLayout,__init__,self,0,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/scheduling,alap.py,ALAPSchedule,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/transpiler/passes/scheduling,asap.py,ASAPSchedule,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qasm,qasmlexer.py,QasmLexer,__mklexer__,self,0,1
1,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qasm,qasmlexer.py,QasmLexer,input,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qasm/node,id.py,Id,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qasm/node,node.py,Node,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/dagcircuit,dagnode.py,DAGNode,__init__,self,5,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/dagcircuit,dagdepnode.py,DAGDepNode,__init__,self,10,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/test,runtest.py,RunTest,__init__,self,2,1
1,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/test,runtest.py,RunTest,_run_prepared_result,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/test/mock,fake_backend.py,FakeBackend,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/test/mock/utils,configurable_backend.py,ConfigurableFakeBackend,__init__,self,1,12
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qobj,pulse_qobj.py,PulseQobj,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qobj,qasm_qobj.py,QasmQobj,__init__,self,3,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/qobj/converters,lo_config.py,LoConfigConverter,__init__,self,2,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/validation/jsonschema,exceptions.py,_SummaryValidationError,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/converters,ast_to_dag.py,AstInterpreter,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/extensions/quantum_initializer,isometry.py,Isometry,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/extensions/quantum_initializer,uc.py,UCGate,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/extensions/quantum_initializer,mcg_up_to_diagonal.py,MCGupDiag,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/extensions/quantum_initializer,squ.py,SingleQubitUnitary,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/result,models.py,ExperimentResult,__init__,self,4,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/result,result.py,Result,__init__,self,3,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/result,counts.py,Counts,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/optimization/problems,linear_expression.py,LinearExpression,__init__,self,1,1
